URL,Title,Price,Rating,Seller,Description
https://www.newegg.com/intel-xeon-e-2374g-lga-1200/p/N82E16819118406,Intel Xeon E  E-2374G Quad-core (4 Core) Rocket Lake 3.7 GHz 8MB L3 Cache LGA 1200 80W BX80708E2374G Server Processor - Retail Box,389.99$, out of 5,Seller is Newegg,Total Cores: 4 Total Threads: 8 Max Turbo Frequency: 5.00 Ghz Base Frequency: 3.70 Ghz Cache: 8 Mb INTEL Smart Cache Bus Speed: 8 Gt/s Tdp (thermal Design Power): 80 W
https://www.newegg.com/black-startech-com-16-40-ft-see-details/p/N82E16812400672,StarTech.com 5m 15 ft Active USB 3.0 USB-A to USB-B Cable - M/M - USB A to B Cable - USB 3.1 Gen 1 (5 Gbps),95.56$, out of 5,Seller is NothingButSavings,Connect USB 3.0 devices up to 5m away with no signal loss 15' USB 3.0 A to B Cable 5m USB 3.0 Cable M/M 15 ft Active USB 3.0 USB-A to USB-B Cable USB A to B Cable USB 3.1 Gen 1 (5 Gbps) Designed to exceed standard USB 3.0 cable lengths Connect a USB Type-B device (hard drive enclosure or docking station or video capture device or etc.) to a USB 3.0 capable desktop or laptop or server beyond the 3-meter limit of standard cables
https://www.newegg.com/startech-com-j4858cst/p/N82E16833114174,StarTech.com HPE J4858C Compatible SFP Module - 1000BASE-SX - 1GE Gigabit Ethernet SFP 1GbE Multi Mode (MMF) Fiber Optic Transceiver 550m,47.99$, out of 5,Seller is Newegg,"100% HPE J4858C COMPATIBLE: Works with HPE switches like 1400, 1700, 1820, 2520, 2530 and others TECHNICAL SPECS: 1000BASE-SX | 1Gbps | Multi Mode (MMF) | LC Connector | 850nm | Digital Diagnostic Monitoring (DDM) | Distances up to 550m (1804ft) TESTED FOR OEM HOST COMPATIBILITY: Hot-swappable in HPE routers and switches; DDM support reports the transceiver's status to most SNMP network management tools LIFETIME WARRANTY: Backed by a lifetime warranty on the life of the module itself - not the life of your switch. Our modules won't void your OEM warranty and supported by our Tech Advisors 5/24 WORKS WITH MSA COMPLIANT SWITCHES: Also works with switch models from Ubiquiti, D-Link, Netgear, Supermicro, TP-Link and more that accept uncoded modules"
https://www.newegg.com/msi-pro-mt81d-mount-matte-black/p/N82E16824960024,"MSI PRO MT81D - Premium Aluminum Dual Monitor Stand Arms, Supports 17-32"" & 17.6 lbs per Screen, VESA Compatible, Adjustable Desk Mount, Clamp & Grommet Base, Quick Release Plate - Black",79.99$,5 out of 5,Seller is Newegg,"Enhance Your Home Setup with the MSI PRO MT81D Premium Aluminum Dual Monitor Stand Arms. Upgrade your home office or entertainment space with our premium dual monitor stand arms. Crafted from durable aluminum, these arms support monitors sized 17-32 inches and up to 17.6 lbs per screen, ensuring stability and versatility. With VESA compatibility and featuring an adjustable desk mount, installation is a breeze, offering both clamp and grommet base options. Plus, enjoy the added peace of mind with our comprehensive 3-year coverage. Elevate your home setup today with the sleek black design of the MSI PRO MT81D."""
https://www.newegg.com/msi-mag-coreliquid-e240-black-277mm-lga-1700-am5/p/N82E16835846048,"MSI MAG CoreLiquid E240 Black - AIO ARGB CPU Liquid Cooler - Rotating Cap Design - 240mm Radiator - Dual 120mm ARGB PWM Fans - LGA 1851,1700 Ready / AM5 Compatible",109.99$,4.4 out of 5,Seller is Newegg,The enlarged copper base surface area helps to achieve ultimate heat exchange with the latest CPU generation Maximize micro channels to dissipate heat efficiently Rotatable water block cap for 270 degree. ARGB fan can change the lighting by MSI center. Enhanced fan performance to dissipate heat quickly. Pump is separating the rooms of cool water and hot water to avoid mixing water temperatures and effectively reduce the heat source. Durable three phase motor of the pump generates minimal vibrations for long lasting operation. Spilt pathway through the radiator rapidly dissipates heat.
https://www.newegg.com/lg-27gx790a-b-aus-27-qhd-480-hz-ultragear-oled-black/p/N82E16824026450,"LG UltraGear 27"" 480 Hz OLED QHD Gaming Monitor 0.03ms FreeSync Premium & G-Sync Compatible 2560 x 1440 (2K) DCI-P3 98.5%",999.99$,4.2 out of 5,Seller is Newegg,"27"" QHD (2560 x 1440) OLED Display 480Hz refresh rate & 0.03ms (GtG) response time DisplayPort 2.1 NVIDIA G-SYNC compatibility AMD FreeSync Premium Pro VESA DisplayHDR True Black400 and 1.5M:1 contrast ratio"
https://www.newegg.com/msi-mpg-mt201dr-mount-iron-grey/p/N82E16824960026,"MSI MPG MT201DR - Premium RGB Dual Monitor Stand Arms, 17-35"" Support, VESA Compatible, Adjustable Heavy Duty Gas Spring Mount, 44 lbs per Screen Capacity, Clamp & Grommet, Quick Release Plate - Gray",229.99$,4.8 out of 5,Seller is Newegg,"Elevate Your Workspace with the MSI MPG MT201DR Premium RGB Dual Monitor Stand Arms. Experience the ultimate in ergonomic comfort and productivity with our fully adjustable heavy-duty gas spring mount. Perfect for monitors sized 17-35 inches, each arm boasts a capacity of 44 lbs per screen, ensuring stability and versatility. Compatible with VESA mounting standards (100x100 and 75x75), installation is a breeze with the quick-release plate. Enhance your setup with sleek gray aesthetics. Plus, enjoy peace of mind with our 3-year coverage."
https://www.newegg.com/hp-j3263a/p/N82E16828999713,HP J3263A JetDirect 300X ENET External 10/100 Single Port RJ45 RJ45 LPT,150.00$, out of 5,"Seller is E.O.L. Tech Inc,.",RJ45 LPT 10/100Mbps
https://www.newegg.com/startech-com-poeinj1g90w-poe-injector/p/N82E16833996456,"StarTech.com Industrial Gigabit PoE Injector, POEINJ1G90W",215.99$, out of 5,Seller is Newegg,"WIDE STANDARD COMPATIBILITY: High speed Industrial Gigabit PoE Injector compatible with IEEE 802.3bt (PoE++) and previous 90W proprietary POE standards including Cisco uPoE, Bosch & AXIS 90W POWER BUDGET: Provides up to 90W of auto-negotiated power output for Type 3 and Type 4 PoE/Ultra/UPoE applications like tilt and pan cameras and high power IEEE 802.11ax wireless access points TECH SPECS: 1 Gbps; 52V-56VDC Power Input; IEEE 802.3af, IEEE 802.3at, IEEE 802.3bt 90W max, uPoE, 10/100/1000 Mbps Auto Negotiation, DIN/Wall Mountable, Redundant Power Input ROBUST DESIGN: Industrial Power over Ethernet Injector w/MTBF of 500,000+hrs @ 50C; Vibration, shock & free fall rated; Rugged IP-30 aluminum housing; Hardened operating temp of -40C to 75C THE IT PRO'S CHOICE: Designed and built for IT Professionals, this TAA compliant PoE Injector is backed for 2-years, including free lifetime 24/5 multi-lingual technical assistance"
https://www.newegg.com/msi-rtx-3050-gaming-x-6g-nvidia-geforce-rtx-3050-6gb-gddr6/p/N82E16814137877,MSI Gaming GeForce RTX 3050 6GB GDDR6 PCI Express 4.0 x8 ATX Graphics Card RTX 3050 GAMING X 6G,199.99$,5 out of 5,Seller is Newegg,6GB 96-Bit GDDR6 Boost Clock 1507 MHz 2 x HDMI 2.1 1 x DisplayPort 1.4a 2304 Cores CUDA Cores PCI Express 4.0 x8
https://www.newegg.com/corsair-darkstar-wireless-rgb-ch-931a011-na-usb-bluetooth-2-4ghz-wired/p/N82E16826816206,"Corsair DARKSTAR RGB Wireless Gaming Mouse for MMO, MOBA - 26,000 DPI - 15 Programmable Buttons - Up to 80hrs Battery - iCUE Compatible - Black",149.99$,3.3 out of 5,Seller is Newegg,"Six-Button Side Cluster and Strain-Reducing Design: The six-button side cluster is configured in a unique, easy-toreach layout, with an ideally placed textured thumb grip so you can play longer while reducing hand strain 15 Fully Programmable Buttons: An array of programmable buttons, including scroll wheel tilt, ensure all your crucial shots and spells, commands, and abilities are just a click away Hyper-Fast Wireless: Transmit every click in time via sub-1ms SLIPSTREAM WIRELESS or Bluetooth , with 2,000Hz hyper-polling Customize your Play with iCUE: Powerful CORSAIR iCUE software enables dynamic seven-zone RGB lighting customiZation, DPI adjustments, button remapping, and more, all saved on up to five onboard profiles so you can take your custom mouse settings with you anywhere CORSAIR MARKSMAN 26K DPI Optical Sensor: An astonishing native 26,000 DPI, 650 IPS, 50G CORSAIR MARKSMAN optical sensor captures even the most microscopic mouse movements, customisable in single DPI steps"
https://www.newegg.com/black-trendnet-tc-p24c6-office-products/p/N82E16831101005,"TRENDnet 24-Port Cat6 Unshielded Rackmount Patch Panel, TC-P24C6",54.01$,4.9 out of 5,Seller is TELeasy,"Panel RJ45 Gigabit ready rack mount 24-port panel Cat6 patch panels deliver a steady 250 Mhz connection to copper Gigabit switches Ideal for Ethernet, Fast Ethernet and Copper Gigabit Ethernet (100"
https://www.newegg.com/msi-mpg-321urx-qd-oled-32-uhd-240-hz/p/N82E16824475357,"MSI MPG 321URX QD-OLED 32"" 16:9, QD-OLED Gaming Monitor, 240Hz 0.03ms, 3840 x 2160 (UHD), Height Adjustable Arm, RGB, AI ENGINE",949.99$,4.7 out of 5,Seller is Newegg,"Next-Gen QD-OLED Panel - With stunning image quality and fast response time. Fastest 0.03ms GtG response time and 240Hz refresh rate. QD Premium Color - Ensures the color meets the market standard - Delta E<=2. Incredible HDR visual - VESA DisplayHDR True Black 400. Gaming Intelligence App - Create the perfect viewing settings for your games. MSI OLED Care 2.0 - Reduced the risk of OLED image sticking / burn-in. KVM - Control multiple devices via one set of keyboard, mouse, and monitor. Mystic Light - The ultimate gaming finish. Console Mode - Provide HDMI 2.1 with a full 48 Gbps bandwidth. Adjustable Stand - Easily change the position of the monitor for maximum ergonomics. 3-Year Burn-In Warranty - Including coverage for OLED burn in."
https://www.newegg.com/p/330-0006-00037,"Brother QL-800 2.4"" High-speed, Professional Direct Thermal Label Printer, USB, Auto Cutter - White/Black",119.01$,4 out of 5,Seller is BeachAudio,"Print amazing Black/Red labels using DK-2251 Create cost-effective paper labels for packages, envelopes, file folders, name badges, postage and more Convenient, drop-in rolls. No ink or toner needed Prints Brother genuine DK pre-sized, easy-peel labels and continuous-length paper and film tapes. Auto cutter enables banners and signs up to 3 ft. long High-resolution printing (up to 300 x 600 dpi), for crisp text and graphics"
https://www.newegg.com/rosewill-rms-e51-monitor-arms-black/p/N82E16824992233,"Rosewill Single Monitor Mount, Adjustable Monitor Arm Desk Mount Fits 15-32 inch Screen, Holds 19.8lb, Gas Spring Monitor Stand, Full Motion Swivel Monitor Arm with Vesa Mount",39.99$,4 out of 5,Seller is Newegg,"Wide Compatibility Single Monitor Arm: Fits 15-32 inch computer screens, holds 4.4-19.8 lbs. The single monitor arm desk mount is suitable for VESA pattern 75x75 or 100x100mm. Fully Adjustable Single Monitor Stand : The single monitor mount offers tilt range from -90°to +85°, ±90 ° swivel, 360° rotation. Compared with other adjustment methods that make you adjust screws repeatedly. Safer and Sturdier: Rosewill monitor mount focus on improving the strength and stability all the time. Free Up Your Desk Space: Designed with integrated cable management, this single monitor stand will save more than 80% desktop space compared to a monitor holder with heavy-duty base. Easy Installation: Comes with all the necessary hardware and detailed instruction,  C-clamp mounting with desk thickness 0.39?–2.95? or choose grommet mounting with desk thickness 0.39?–2.95?(the hole diameter is 0.39?–2.16?)."
https://www.newegg.com/startech-com-sfp10glrst/p/N82E16833114160,StarTech.com Cisco SFP-10G-LR Comp. SFP+ Module - 10GBASE-LR - 10GE Gigabit Ethernet SFP+ 10GbE Single Mode Fiber SMF Optic Transceiver,270.99$, out of 5,Seller is Newegg,"100% CISCO SFP-10G-LR COMPATIBLE: Works with Cisco switches like Firepower, ASR9000, C9300, C3850, C9500 and others TECHNICAL SPECS: 10GBASE-LR | 10 Gbps | Single Mode (SMF) | LC Connector | 1310nm | Digital Diagnostic Monitoring (DDM) | Distances up to 10km (6.2mi) TESTED FOR OEM HOST COMPATIBILITY: Hot-swappable in Cisco routers and switches; DDM support reports the transceiver's status to most SNMP network management tools OUTSTANDING SUPPORT: Backed by StarTech.com for the life of the module itself, not your equipment; our modules won't void your OEM support and with access to our Tech Advisors 5/24 WORKS WITH MSA COMPLIANT SWITCHES: Also works with switch models from Ubiquiti, D-Link, Netgear, Supermicro, TP-Link and more that accept uncoded modules"
https://www.newegg.com/creative-51mf1700aa001-black/p/N82E16855102096,Creative Pebble V3 2.0 Bluetooth Speaker System - 8 W RMS - Black - Desktop - 100 Hz to 17 kHz - USB,44.99$,5 out of 5,Seller is Newegg,"Significantly enhance the sound from your PC with Creative 2.0 Speaker System 2.0 speakers pass on 8 W of RMS power and rich, clear stereo for incredible acoustics and sound Route your music to your tablet, iPad, smartphone or PC with these Bluetooth compatible Speaker System Connect your devices via the USB port and play your tunes directly"
https://www.newegg.com/wd-black-d10-12tb-usb-3-2-gen-1/p/N82E16822234382,WD Black 12TB D10 Game Drive Desktop External Hard Drive for Xbox USB 3.2 (WDBA5E0120HBK-NESN),$,4.7 out of 5,Seller is Newegg,12TB so you can save and build your Xbox gaming collection up to 300 games. 1-Month membership of Xbox Game Pass Ultimate included with purchase. 7200 RPM drive with active cooling technology and speeds up to 250 MB/s. Two 7.5W USB Type-A charging ports to charge your gaming gear and accessories. Purpose-built for gamers based on WD_BLACK quality and reliability.
https://www.newegg.com/rosewill-rsv-z2900u-silver/p/N82E16811147345,"Rosewill 2U Server Chassis Rackmount Case, 4x 3.5"" Bays, 2x 2.5"" Devices, E-ATX Compatible, 3x 80mm PWM Fans, 2x USB 3.0 - RSV-Z2900U",129.99$,3.6 out of 5,Seller is Newegg,"Roomy Chassis: This 2U server case has 4 internal 3.5"" HDD bays plus 2 additional 2.5"" devices. Expandable & E-ATX Compatible: 7 PCI expansion slots and E-ATX (12 x 13in) compatibility gives you options for expansion. Quiet Cooling: 3 pre-installed 80mm PWM cooling fans at center provide excellent airflow and heat protection at reduced noise. Desired Features: Front panel LED indicators for power, HDD, and LAN status monitoring allow quick, easy visual assessment. Additional utility with 2 USB 3.0 port. Expansion Length: Low profile 150mm & Maximum Height: 69mm"
https://www.newegg.com/tyan-s8050gm2ne-amd-epyc-9000-series/p/N82E16813151350,Tyan Tomcat HX S8050 AMD EPYC 9004 DDR5 S8050GM2NE 1S Compact Server CEB Motherboard,497.32$,5 out of 5,Seller is Newegg,1S AMD EPYC Genoa / Bergamo / Genoa X CPU CEB Form Factor 8 DIMM slots w/ DDR5 4800 memory support Up to 12 SATA ports 5 PCIe 5.0 x16 slots 2 MCIO 8x & 2 MCIO 4x conn. (NVMe) 2 NVMe M.2 22110 / 2280 slots 2 1000Base-T LAN + 1 dedicate 1000Base-T IPMI ports AST2600 BMC with IPMI 2.0 & Redfish support
https://www.newegg.com/p/1B0-002P-00102,Hewlett packard  JetDirect EX Plus External Print Server J2591A,151.19$, out of 5,"Seller is E.O.L. Tech Inc,.",Hewlett packard  JetDirect EX Plus External Print Server J2591A
https://www.newegg.com/black-hp-85a/p/N82E16828115659,HP 85A LaserJet Toner Cartridge - Black,90.99$,4.6 out of 5,Seller is Newegg,"Black Model #: CE285A Single Pack Approx page yield per cartridge: 1600 Compatible with: HP LaserJet P1102, M1132, M1212, M1214, M1217 Series"
https://www.newegg.com/amd-epyc-7453-socket-sp3/p/N82E16819113708,AMD EPYC 7003 (3rd Gen) 7453 Octacosa-core (28 Core) 2.75 GHz Processor - 64 MB L3 Cache - 3.45 GHz Overclocking Speed - Socket SP3 - 225 W - 56 Threads - 100-000000319 - OEM,1543.99$, out of 5,Seller is Newegg,The Socket SP3 socket allows processor to be placed on the PCB without soldering The processor features Socket SP3 socket for installation on the PCB EPYC product line processor for better reliability and ensure maximum productivity EPYC product line processor for your convenience and optimal usage EPYC product line processor for better usability and increased efficiency 64 MB of L3 cache memory offers great system performance and avoids interruptions while executing complex and critical tasks 64 MB of L3 cache memory provides excellent hit rate in short access time enabling improved system performance Octacosa-core (28 Core) processor core efficiently handles data to ensure quicker transfer of information with maximum usability Octacosa-core (28 Core) processor core helps processor process data in a dependable and timely manner with maximum productivity
https://www.newegg.com/addon-network-upgrades-glc-sx-mm-rgd-ao/p/N82E16816516026,"AddOn Cisco GLC-SX-MM-RGD Compatible 1000Base-SX SFP Transceiver (MMF, 850nm, 550m, LC, DOM, Rugged)",50.99$,5 out of 5,Seller is Newegg,Cisco GLC-SX-MM-RGD Compatible SFP form factor and 1-Gigabit speed for reliable connectivity LC connector for use with multi-mode fiber
https://www.newegg.com/blue-c2g-29316-consumer-electronics/p/N82E16812196645,C2G/Cables To Go 29316 Cat6 RJ45 Keystone Jack - Blue,8.54$, out of 5,Seller is Technology Galaxy,Provides a secure cable connection Includes 110-type IDC termination with strain relief caps 50 µinch gold plating on the jack contacts RoHS Compliant
https://www.newegg.com/noctua-nf-a14-pwm-case-fan/p/N82E16835608044,"Noctua NF-A14 PWM, Premium Quiet Fan, 4-Pin (140mm, Brown)",30.80$,4.9 out of 5,Seller is ZerKorr Power,"Premium quiet fan, 140x140x25 mm, 12V, 4-pin PWM, max. 1500 RPM, max. 24.6 dB(A), >150,000 h MTTF Award-winning 140x25mm A-series fan with Flow Acceleration Channels and Advanced Acoustic Optimisation frame for superior quiet cooling performance Square frame design is ideal for water cooling radiators (AIO or DIY), PC cases and other chassis (intake & exhaust), cabinet ventilation, etc. 4-pin PWM version for automatic speed control via 4-pin PWM fan headers, broad 300-1500rpm speed range (1200rpm max. with supplied Low-Noise Adaptor) Includes anti-vibration mounts, fan screws, Low-Noise Adaptor, extension cable and y-cable for running two PWM fans on the same header"
https://www.newegg.com/nzxt-liquid-cooling-kraken-394mm-intel-socket-lga-1700-1200-115x-amd-socket-am5-am4-strx4-tr4-white/p/N82E16835146125,NZXT Kraken RGB 360mm - RL-KR360-W1 - AIO RGB CPU Liquid Cooler - LCD Display - 3 x F120RGB Core Fans Radiator Fans White LGA 1851/1700 & AMD AM5 Compatible,219.99$,4.3 out of 5,Seller is Newegg,"PERFORMANCE IN REAL TIME: Proudly display custom images and system specs in real time. The 1.54"" diameter LCD display screen provides a clean image. STAY COOL: Powerfully quiet F RGB Series Static Pressure fans provide cooling with superior heat dissipation capability. The 7th gen Asetek pump ensures your Kraken stays cool and quiet at 2800 RPM. SIMPLE INSTALL: Setup is made simple with a single breakout cable that takes the guesswork out of the installation process. The liquid tubes are protected with reinforced nylon-braided sleeves for added durability and worry-free handling. NZXT CAM-READY: Personalize screen content with custom images or performance info with user-friendly NZXT CAM software. Control fan and pump speeds and run at 0 RPM mode at low temperatures to eliminate fan noise."
https://www.newegg.com/black-istarusa-d-118v2-itx/p/N82E16811165402,iStarUSA D-118V2-ITX Black Metal / Aluminum 1U Rackmount Compact Server Chassis,66.99$,3.4 out of 5,Seller is PlatinumMicro,
https://www.newegg.com/asus-tuf-gaming-tuf-rtx5070ti-o16g-gaming-nvidia-geforce-rtx-5070-ti-16gb-gddr7/p/N82E16814126754,ASUS TUF Gaming GeForce RTX 5070 Ti OC Edition 16GB GDDR7 TUF-RTX5070TI-O16G-GAMING PCI-Express 5.0 DLSS 4.0 Graphics Card,1259.99$,4.7 out of 5,Seller is Newegg,16GB 256-Bit GDDR7 8960 Cores CUDA Cores PCI Express 5.0 x16
https://www.newegg.com/broadcom-bcm95719a1904ac/p/N82E16833995296,Broadcom NetXtreme Quad-Port 1G PCIe Ethernet NIC,76.99$,3 out of 5,Seller is Cloud Computing LLC,Energy Efficient Ethernet compliant with IEEE Std 802.3az-2010 IEEE 802.3ap Clause 73 auto-negotiation Quad 10/100/1000BASE-T full-duplex/half-duplex MACs Virtualization support with VMware NetQueue and Microsoft VMQ Wake-on-LAN support Energy Efficient Ethernet (EEE)
https://www.newegg.com/black-xerox-109r00783-cleaning-kits/p/N82E16828997432,"XEROX 109R00783 Extendend Capacity Maintenance Kit for ColorQube 8700, 8870, 8900, 8570",240.14$, out of 5,Seller is BeachAudio,"Capacity: 30,000"
https://www.newegg.com/msi-gt-710-2gd3-lp-nvidia-geforce-gt-710-2gb-ddr3/p/N82E16814127932,MSI GeForce GT 710 2GB DDR3 PCI Express 2.0 Low Profile Graphics Card GT 710 2GD3 LP,59.99$,4.4 out of 5,Seller is Newegg,2GB 64-Bit DDR3 Core Clock 954 MHz 1 x DL-DVI-D 1 x HDMI 192 Cores CUDA Cores PCI Express 2.0
https://www.newegg.com/black-istarusa-d-410/p/N82E16811165140,"iStarUSA D-410 Black Zinc-Coated Steel 4U Rackmount Server Case 10 External 5.25"" Drive Bays",213.99$,2.8 out of 5,Seller is Newegg,"10 External 5.25"" Drive Bays 2 120mm Fans"
https://www.newegg.com/asus-rog-harpe-ace-aim-lab-edition-90mp02w0-bmaa00-usb-2-0-bluetooth-2-4ghz-wired/p/N82E16826785255,"Asus ROG Harpe Ace Aim Lab Edition Gaming Mouse, 54 g Ultra-Lightwieght, Connectivity (2.4GHz RF, Bluetooth, Wired), 36K DPI Sensor, 5 Programmable Buttons, ROG SpeedNova, Esports & FPS Gaming, Black",89.99$,5 out of 5,Seller is Newegg,"Pro-Tested Form Factor: Mouse shape co-developed with esports professionals to ensure maximum stability and control when flicking and tracking Aim Lab Settings Optimizer: Synergistic software analyzes user strengths and play styles to tailor mouse settings uniquely to the player Lightweight 54-gram design: Extreme weight reduction through meticulous engineering and innovative bio-based nylon material construction ROG AimPoint optical sensor: Next-gen 36,000-dpi optical sensor with industry-leading < 1% cpi deviation for ultimate precision Tri-mode connectivity: Unmatched flexibility with wired USB, low-latency 2.4 GHz RF, plus Bluetooth® mode to pair up to three devices ROG SpeedNova wireless technology: Low-latency, reliable wireless performance and optimized energy efficiency in the 2.4 GHz RF mode Onboard control: Allows frequently used mouse settings to be adjusted directly by pressing different combinations of mouse buttons ROG Micro Switches Anti-slip mouse grip tape"
https://www.newegg.com/sapphire-nitro-11322-01-40g-amd-radeon-rx-7900-xtx-24gb-gddr6/p/N82E16814202428,SAPPHIRE NITRO+ Radeon RX 7900 XTX 24GB GDDR6 PCI Express 4.0 x16 ATX Video Card 11322-01-40G,1119.99$,4.4 out of 5,Seller is Newegg,24GB 384-Bit GDDR6 Boost Clock 2680 MHz 2 x HDMI 2.1 2 x DisplayPort 2.1 6144 Stream Processors PCI Express 4.0 x16
https://www.newegg.com/logitech-955-000074-black/p/N82E16836121271,"Logitech G Compass Premium Broadcast Boom Arm for Microphone, Internal Springs, Desktop Clamp and Built-in Cable Management, For Recording, Gaming, Streaming",107.98$,1 out of 5,Seller is Technology Galaxy,"Broadcast studio-grade design with enclosed aluminum construction and internal springs Hidden channel cable management system for sophisticated on-camera looks Hand-tightened friction hinges for smooth, quiet operation during streaming sessions and easy set up 32-inch reach (81 cm) and 360-degree rotation for maximum maneuverability Premium quality mic boom arm designed for Yeti GX, Yeti, and other professional broadcast mics"
https://www.newegg.com/asus-rt-be96u-ieee-802-11be/p/N82E16833320569,"ASUS RT-BE96U BE19000 802.11BE Tri-Band Performance WiFi 7 Extendable Router with 6GHz support, Dual 10G Port, 320Mhz, lifetime internet security , *MLO, AiMesh Support",549.99$,3.6 out of 5,Seller is Newegg,"Next-gen WiFi standard - Ultrafast WiFi 7 (802.11be) tri-band WiFi router boosts speeds up to 19,000 Mbps 2.4X higher speed with lower signal delays and interference - 6 GHz with new 320 MHz bandwidth & 4096-QAM Dual 10 Gb ports - Enjoy up to 10X-faster data transfer speeds for bandwidth-demanding tasks with two 10 Gbps WAN/LAN ports Multi-link connection - Link to multiple bands at the same time to ensure stable internet connections and efficient data transfers Commercial-grade network security - The latest ASUS technologies protect you from multiple types of threats *MLO Feature requires a WiFi 7 capable device. Expected firmware release by Q4 2023 or later"
https://www.newegg.com/white-creative-pebble-wired/p/0S6-004H-00064,Creative Pebble V2 USB-Powered Desktop Speakers with Far-Field Drivers and Passive Radiators for PCs and Laptops (White),27.19$,4.6 out of 5,Seller is Dzign Innovations,"Enjoy A Hassle-Free Audio Experience USB Cable powered Far-Field Drivers And Passive Radiators | Custom-Tuned Far-Field Driver Solution With Rear Facing Passive Radiators For Excellent Audio And Enhanced Bass Reproduction 45° Elevated Drivers For Enhanced Audio Projection And An Immersive Personal Listening Experience Modern And Stylish Aesthetics Perfect For Any Modern Homes, Offices And Workspaces"
https://www.newegg.com/broadcom-05-50077-01-pci-express/p/N82E16816125015,BROADCOM 05-50077-01 PCI-Express 4.0 x8 PCI-Express MegaRAID 9560-8i RAID Controller Card,653.00$, out of 5,Seller is Superior Quality,RAID 0/1/5/6/10/50/60 12Gb/s SAS and 16GT/s PCIe Gen4 (NVMe) compliant
https://www.newegg.com/black-hp-410a/p/N82E16828414494,HP 410A LaserJet Toner Cartridge - Black,109.99$,5 out of 5,Seller is Newegg,"Black Model #: CF410A Single Pack Approx page yield per cartridge: 2300 Compatible with: HP LaserJet M452,M377, M477 Series"
https://www.newegg.com/blue-microphones-yeti-usb-connector/p/N82E16886847001,"Blue Yeti USB Microphone for PC, Mac, Gaming, Recording, Streaming, Podcasting, Studio and Computer Condenser Mic with Blue VO!CE effects, 4 Pickup Patterns, Plug and Play – Blackout",99.99$,4.5 out of 5,Seller is Newegg,"Custom three-capsule array: This professional USB mic produces clear, powerful, broadcast-quality sound for YouTube videos, Twitch game streaming, podcasting, Zoom meetings, music recording and more Blue VO!CE software: Elevate your streamings and recordings with clear broadcast vocal sound and entertain your audience with enhanced effects, advanced modulation and HD audio samples Four pickup patterns: Flexible cardioid, omni, bidirectional, and stereo pickup patterns allow you to record in ways that would normally require multiple mics, for vocals, instruments and podcasts Onboard audio controls: Headphone volume, pattern selection, instant mute, and mic gain put you in charge of every level of the audio recording and streaming process Positionable design: Pivot the mic in relation to the sound source to optimize your sound quality thanks to the adjustable desktop stand and track your voice in real time with no-latency monitoring Plug 'n Play"
https://www.newegg.com/p/N82E16826153358,"Razer Cobra Wired Gaming Mouse 58g Lightweight Design, Gen-3 Optical Switches, Chroma RGB Lighting, 8500 DPI Optical Sensor",34.99$, out of 5,Seller is Newegg,"58G LIGHTWEIGHT DESIGN: Built to fit most grip styles, the mouse allows for fast, precise control and feels comfortable to use during long gaming sessions GEN-3 OPTICAL MOUSE SWITCHES: Unrivalled durability and speed with switches that have an extended 90-million click lifecycle and eliminate double-clicking issues, boasting a blistering 0.2 ms actuation time without debounce delay CHROMA LIGHTING WITH GRADIENT UNDERGLOW: Customize the mouse with 16.8 million colors and countless lighting effects, creating a more immersive gaming experience as the lights react dynamically with hundreds of Chroma-integrated games PRECISE SENSOR ADJUSTMENTS: Fine-tune the mouse's sensitivity with precise adjustments in 50 DPI increments to achieve a truly tailored play style SPEEDFLEX CABLE: Provides greater flexibility and is designed to produce minimal drag, perform quicker and more fluid swipes, and offer a higher degree of control 100% PTFE MOUSE FEET: Made from the highest grade of PTFE"
https://www.newegg.com/intel-xeon/p/N82E16819118424,Intel Xeon E-2378G Octa-core (8 Core) 2.80 GHz Processor - Retail Pack - 16 MB L3 Cache - 64-bit Processing - 5.10 GHz Overclocking Speed - 14 nm - Socket LGA-1200 - Intel UHD Graphics BX80708E2378G,599.99$, out of 5,Seller is Newegg,"Manufacturer Part Number	BX80708E2378G Product Type	Processor Processor Core	Octa-core (8 Core) Thermal Design Power	80 W Processor Manufacturer	Intel Graphics Controller Manufacturer	Intel Graphics Controller Model	UHD Graphics P750 Product Family	Xeon E Processor Threads	16 L3 Cache	16 MB Clock Speed	2.80 GHz Processor Socket	Socket LGA-1200 Product Model	E-2378G Process Technology	14 nm 64-bit Processing	Yes Thermal Specification	212°F (100°C) Number of Monitors Supported	1 Overclocking Speed	5.10 GHz Width	1.5"" Depth	1.5"" Package Type	Retail Product Line	Xeon E"
